För studenterna...;–//RG|NOM//punct//2 om//PP//case//2 studentkårer//NN|UTR|PLU|IND|NOM//ROOT//2 ,//MID//punct//4 nationer//NN|UTR|PLU|IND|NOM//conj//2 och//KN//cc//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 studentföreningar//NN|UTR|PLU|IND|NOM//conj//2
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Överläggningarna//NN|UTR|PLU|DEF|NOM//obj//12 där//AB//advmod//66 med//PP//case//69 studentkårerna//NN|UTR|PLU|DEF|NOM//nmod//66 och//KN//cc//72 anställd//PC|PRF|UTR|SIN|IND|NOM//amod//72 personal//NN|UTR|SIN|IND|NOM//conj//69 gav//VB|PRT|AKT//conj//12 bl.a.//AB|AN//advmod//73 stöd//NN|NEU|SIN|IND|NOM//obj//73 för//PP//case//77 arbetet//NN|NEU|SIN|DEF|NOM//obl//73 med//PP//mark//83 att//IE//mark//83 så//AB//advmod//81 långt//AB|POS//advmod//82 möjligt//JJ|POS|NEU|SIN|IND|NOM//obl//83 ange//VB|INF|AKT//acl//77 ramar//NN|UTR|PLU|IND|NOM//obj//83 för//PP//advmod//83 och//KN//cc//87 tydliggöra//VB|INF|AKT//conj//83 vilka//HD|UTR/NEU|PLU|IND//det//89 uppgifter//NN|UTR|PLU|IND|NOM//obj//87 som//HP|-|-|-//nsubj//94 bör//VB|PRS|AKT//aux//94 vara//VB|INF|AKT//cop//94 mest//AB|SUV//advmod//94 angelägna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//89 för//PP//case//96 studentkårerna//NN|UTR|PLU|DEF|NOM//obl//94 i//PP//case//98 framtiden//NN|UTR|SIN|DEF|NOM//nmod//96 .//MAD//punct//12
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;I//PP//case//4 samband//NN|NEU|SIN|IND|NOM//fixed//0 med//PP//case//4 ett//DT|NEU|SIN|IND//det//4 studiebesök//NN|NEU|SIN|IND|NOM//obl//7 i//PP//case//6 Lund//PM|NOM//nmod//4 sammanträffade//VB|PRT|AKT//ROOT//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//7 med//PP//case//10 studentkårerna//NN|UTR|PLU|DEF|NOM//obl//7 vid//PP//case//13 Lunds//PM|GEN//nmod:poss//13 universitet//NN|NEU|SIN|IND|NOM//nmod//10 ,//MID//punct//15 företrädare//NN|UTR|PLU|IND|NOM//conj//13 för//PP//case//17 nationerna//NN|UTR|PLU|DEF|NOM//nmod//15 och//KN//cc//19 kuratorskollegiet//NN|NEU|SIN|DEF|NOM//conj//17 där//AB//advmod//19 ,//MID//punct//7 nationernas//NN|UTR|PLU|DEF|GEN//nmod:poss//23 inspektorer//NN|UTR|PLU|IND|NOM//obj//7 samt//KN//cc//25 universitetsledningen//NN|UTR|SIN|DEF|NOM//conj//23 .//MAD//punct//7
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Vid//PP//case//30 alla//DT|UTR/NEU|PLU|IND/DEF//det//30 dessa//DT|UTR/NEU|PLU|DEF//det//30 tillfällen//NN|NEU|PLU|IND|NOM//obl//31 redovisade//VB|PRT|AKT//parataxis//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//31 arbetsläget//NN|NEU|SIN|DEF|NOM//obj//31 och//KN//cc//35 diskuterade//VB|PRT|AKT//conj//31 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 lösningsalternativ//NN|NEU|PLU|IND|NOM//obj//35 .//MAD//punct//7
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Veckan//NN|UTR|SIN|DEF|NOM//obl//5 efter//PP//case//2 besöket//NN|NEU|SIN|DEF|NOM//nmod//0 i//PP//case//4 Lund//PM|NOM//nmod//2 gjorde//VB|PRT|AKT//ROOT//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 besök//NN|NEU|SIN|IND|NOM//obj//5 i//PP//case//10 Uppsala//PM|NOM//obl//5 .//MAD//punct//5
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Även//AB//advmod//13 där//AB//advmod//14 hade//VB|PRT|AKT//parataxis//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//14 överläggningar//NN|UTR|PLU|IND|NOM//obj//14 och//KN//cc//18 samråd//NN|NEU|SIN|IND|NOM//conj//16 med//PP//case//20 studentkåren//NN|UTR|SIN|DEF|NOM//nmod//18 ,//MID//punct//22 nationsföreträdare//NN|UTR|PLU|IND|NOM//conj//20 och//KN//cc//24 kuratorskonventet//NN|NEU|SIN|DEF|NOM//conj//20 samt//KN//cc//26 universitetsledningen//NN|UTR|SIN|DEF|NOM//conj//20 .//MAD//punct//5
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Slutligen//AB//advmod//1 har//VB|PRS|AKT//aux//4 ett//DT|NEU|SIN|IND//det//3 studiebesök//NN|NEU|SIN|IND|NOM//nsubj//4 ägt//VB|SUP|AKT//ROOT//4 rum//NN|NEU|SIN|IND|NOM//compound:prt//4 vid//PP//case//7 Högskolan//NN|UTR|SIN|DEF|NOM//obl//4 i//PP//case//9 Gävle//PM|NOM//obl//4 med//PP//case//12 en//DT|UTR|SIN|IND//det//12 överläggning//NN|UTR|SIN|IND|NOM//obl//4 med//PP//case//14 företrädare//NN|UTR|PLU|IND|NOM//nmod//12 för//PP//case//17 högskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//17 ledning//NN|UTR|SIN|IND|NOM//nmod//14 samt//KN//cc//19 Gefle//PM|GEN//conj//17 studentkår//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//4
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 medverkan//NN|UTR|SIN|IND|NOM//ROOT//1 i//PP//case//3 konferenser//NN|UTR|PLU|IND|NOM//nmod//1 och//KN//cc//5 motsvarande//NN|NEU|SIN|IND|NOM//conj//3
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Styrgruppen//NN|UTR|SIN|DEF|NOM//nsubj//24 för//PP//case//2 samverkan//NN|UTR|SIN|IND|NOM//nmod//0 för//PP//case//5 nätbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//5 högskoleutbildning//NN|UTR|SIN|IND|NOM//nmod//2 (//PAD//punct//0 Luleå//PM|GEN//nmod//9 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 universitet//NN|NEU|SIN|IND|NOM//appos//0 ,//MID//punct//11 Mittuniversitetet//NN|NEU|SIN|DEF|NOM//conj//9 ,//MID//punct//11 Högskolan//NN|UTR|SIN|DEF|NOM//conj//9 i//PP//case//15 Gävle//PM|NOM//nmod//13 ,//MID//punct//17 Utbildningsradion//NN|UTR|SIN|DEF|NOM//conj//13 och//KN//cc//19 Blekinge//PM|GEN//conj//13 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 högskola//NN|UTR|SIN|IND|NOM//conj//13 )//PAD//punct//9 har//VB|PRS|AKT//aux//24 inviterat//VB|SUP|AKT//ROOT//24 utredningen//NN|UTR|SIN|DEF|NOM//obj//24 till//PP//case//27 ett//PN|NEU|SIN|IND|SUB/OBJ//nmod//25 av//PP//case//30 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//30 möten//NN|NEU|PLU|IND|NOM//nmod//27 för//PP//case//32 diskussion//NN|UTR|SIN|IND|NOM//nmod//30 om//PP//case//36 bl.a.//AB|AN//advmod//36 nätstudenters//NN|UTR|PLU|IND|GEN//nmod:poss//36 situation//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//24
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 deltagit//VB|SUP|AKT//ROOT//2 i//PP//case//5 Oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 Studentkårer//NN|UTR|PLU|IND|NOM//obl//2 i//PP//case//7 Samverkans//PM|GEN//obl//2 (//PAD//punct//7 OSS//PM|NOM//appos//7 )//PAD//punct//7 träff//NN|UTR|SIN|IND|NOM//obj//2 i//PP//case//13 Skövde//PM|NOM//obl//11 .//MAD//punct//2
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Här//AB//advmod//16 samtalade//VB|PRT|AKT//parataxis//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//16 med//PP//case//21 ca//AB|AN//advmod//20 50//RG|NOM//nummod//21 studentrepresentanter//NN|UTR|PLU|IND|NOM//obl//16 från//PP//case//27 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//27 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 och//KN//cc//26 mellanstora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//24 studentkårer//NN|UTR|PLU|IND|NOM//nmod//21 .//MAD//punct//2
För att få en bred grund för arbetet och en aktuell kunskap om studentsammanslutningarnas verksamhet skrev vi i början av hösten 2005 till landets samtliga studentkårer och presenterade utredningsuppdraget samtidigt som vi bad om att få ta del av deras stadgar och verksamhetsberättelser/planer. Följande studentkårer svarade och gick oss tillmötes: Lundaekonomernas studentkår, Hälsouniversitets studentkår Consensus, Medicinska föreningen i Göteborg, Utbildningsvetenskapliga studentkåren vid Göteborgs universitet, Studentkåren i Skövde, Karlstad studentkår, Filosofiska Fakultetens Studentkår i Göteborg, Uppsala studentkår, Medicinska studentkåren vid Umeå universitet, Umeå naturvetar- och teknologkår, Skara studentkår, Medicinska föreningen LundMalmö, Samhällsvetenskapliga studentkåren i Lund, Örebro studentkår, Jönköpings studentkår, Studentkåren vid Grafiska institutet, Teknologkåren vid Luleå tekniska universitet, Chalmers studentkår, Sjukgymnasternas studentkår i Stockholm, Studentkåren vid Journalisthögskolan i Stockholm, Odontologiska föreningen i Stockholm, Socialhögskolans studentkår vid Stockholms universitet, Lunds samhällsvetarkår, Kristianstad Studentkår, Studentkåren i Borås, Lunds Naturvetarkår, Halmstads studentkår, Falu studentkår.;Styrelsen//NN|UTR|SIN|DEF|NOM//nsubj//3 för//PP//case//2 SFS//PM|NOM//nmod//0 hade//VB|PRT|AKT//ROOT//3 frågan//NN|UTR|SIN|DEF|NOM//obj//3 om//PP//case//6 studentkårsutredningen//NN|UTR|SIN|DEF|NOM//nmod//4 som//KN//case//9 en//DT|UTR|SIN|IND//det//9 punkt//NN|UTR|SIN|IND|NOM//nmod//4 vid//PP//case//12 ett//DT|NEU|SIN|IND//det//12 styrelsemöte//NN|NEU|SIN|IND|NOM//nmod//9 ,//MID//punct//4 där//HA//advmod//16 vi//PN|UTR|PLU|DEF|SUB//nsubj//16 medverkade//VB|PRT|AKT//acl:relcl//4 med//PP//case//18 information//NN|UTR|SIN|IND|NOM//obl//16 och//KN//cc//20 deltog//VB|PRT|AKT//conj//16 i//PP//case//22 diskussionen//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//3
